"Invoice";"InboundDate";"Supplier";"OrderDate";"InvoiceDate"
"FFCC203266";"2020-10-05";"PROV1485";"2020-08-21";"2020-10-08"
"FFCC203288";"2020-10-05";"PROV1650";"2020-09-05";"2020-10-08"
"FFCC203290";"2020-10-15";"PROV40000520";"2020-09-06";"2020-10-18"
"FFCC203292";"2020-10-01";"PROV1875";"2020-08-29";"2020-10-04"
"FFCC203309";"2020-10-01";"PROV1475";"2020-08-24";"2020-10-04"
"FFCC203324";"2020-10-07";"PROV1938";"2020-08-30";"2020-10-10"
"FFCC203327";"2020-10-01";"PROV1585";"2020-08-27";"2020-10-04"
"FFCC203331";"2020-10-01";"PROV1485";"2020-08-11";"2020-10-04"
"FFCC203333";"2020-10-25";"PROV40002720";"2020-09-20";"2020-10-28"
"FFCC203336";"2020-10-21";"PROV40001000";"2020-10-17";"2020-10-24"
"FFCC203337";"2020-10-13";"PROV1014";"2020-09-19";"2020-10-16"
"FFCC203338";"2020-10-23";"PROV40000500";"2020-09-17";"2020-10-26"
"FFCC203362";"2020-10-01";"PROV1485";"2020-08-22";"2020-10-04"
"FFCC203365";"2020-10-22";"PROV41001142";"2020-10-10";"2020-10-25"
"FFCC203385";"2020-10-17";"PROV40002330";"2020-09-19";"2020-10-20"
"FFCC203394";"2020-10-19";"PROV40000735";"2020-09-30";"2020-10-22"
"FFCC203395";"2020-10-30";"PROV2128";"2020-09-29";"2020-11-02"
"FFCC203396";"2020-10-31";"PROV40002065";"2020-09-30";"2020-11-03"
"FFCC203405";"2020-10-23";"PROV40000520";"2020-10-07";"2020-10-26"
"FFCC203407";"2020-10-02";"PROV40002220";"2020-09-04";"2020-10-05"
"FFCC203414";"2020-10-24";"PROV40002330";"2020-08-31";"2020-10-27"
"FFCC203415";"2020-10-21";"PROV40001000";"2020-09-10";"2020-10-24"
"FFCC203422";"2020-10-31";"PROV1129";"2020-10-02";"2020-11-03"
"FFCC203466";"2020-10-27";"PROV1558";"2020-09-13";"2020-10-30"
"FFCC203470";"2020-10-30";"PROV40000520";"2020-09-11";"2020-11-02"
"FFCC203479";"2020-10-06";"PROV40001825";"2020-08-11";"2020-10-09"
"FFCC203483";"2020-10-20";"PROV1014";"2020-10-09";"2020-10-23"
"FFCC203485";"2020-10-22";"PROV1014";"2020-09-22";"2020-10-25"
"FFCC203489";"2020-10-01";"PROV1397";"2020-09-22";"2020-10-04"
"FFCC203490";"2020-10-29";"PROV1441";"2020-09-22";"2020-11-01"
"FFCC203491";"2020-10-28";"PROV1756";"2020-09-21";"2020-10-31"
"FFCC203492";"2020-10-23";"PROV1003";"2020-09-20";"2020-10-26"
"FFCC203493";"2020-10-21";"PROV1397";"2020-09-17";"2020-10-24"
"FFCC203495";"2020-10-07";"PROV1485";"2020-09-15";"2020-10-10"
"FFCC203504";"2020-10-28";"PROV1876";"2020-10-17";"2020-10-31"
"FFCC203505";"2020-10-20";"PROV40000187";"2020-09-30";"2020-10-23"
"FFCC203506";"2020-10-30";"PROV40000187";"2020-09-22";"2020-11-02"
"FFCC203508";"2020-10-14";"PROV1875";"2020-09-18";"2020-10-17"
"FFCC203519";"2020-11-04";"PROV1938";"2020-10-08";"2020-11-07"
"FFCC203521";"2020-11-01";"PROV1485";"2020-10-07";"2020-11-04"
"FFCC203526";"2020-11-01";"PROV1585";"2020-10-21";"2020-11-04"
"FFCC203543";"2020-11-03";"PROV40001000";"2020-10-10";"2020-11-06"
"FFCC203544";"2020-11-04";"PROV40001000";"2020-09-22";"2020-11-07"
"FFCC203547";"2020-11-04";"PROV40000235";"2020-09-24";"2020-11-07"
"FFCC203559";"2020-10-31";"PROV1895";"2020-09-21";"2020-11-03"
"FFCC203577";"2020-10-30";"PROV40002720";"2020-10-19";"2020-11-02"
"FFCC203579";"2020-11-01";"PROV1475";"2020-10-17";"2020-11-04"
"FFCC203582";"2020-11-07";"PROV40002330";"2020-09-17";"2020-11-10"
"FFCC203583";"2020-11-01";"PROV1936";"2020-10-15";"2020-11-04"
"FFCC203589";"2020-10-15";"PROV1900";"2020-08-26";"2020-10-18"
"FFCC203590";"2020-10-30";"PROV1900";"2020-10-05";"2020-11-02"
"FFCC203591";"2020-10-30";"PROV40001470";"2020-10-06";"2020-11-02"
"FFCC203592";"2020-10-01";"PROV40000187";"2020-09-04";"2020-10-04"
"FFCC203593";"2020-10-31";"PROV40002220";"2020-09-12";"2020-11-03"
"FFCC203594";"2020-10-27";"PROV1027";"2020-10-03";"2020-10-30"
"FFCC203603";"2020-11-13";"PROV1650";"2020-10-11";"2020-11-16"
"FFCC203610";"2020-11-01";"PROV1816";"2020-10-11";"2020-11-04"
"FFCC203613";"2020-10-31";"PROV41000980";"2020-10-25";"2020-11-03"
"FFCC203614";"2020-11-10";"PROV1397";"2020-10-02";"2020-11-13"
"FFCC203618";"2020-11-05";"PROV1465";"2020-10-20";"2020-11-08"
"FFCC203620";"2020-11-04";"PROV1014";"2020-10-18";"2020-11-07"
"FFCC203625";"2020-11-01";"PROV1964";"2020-10-08";"2020-11-04"
"FFCC203627";"2020-11-06";"PROV2197";"2020-10-31";"2020-11-09"
"FFCC203630";"2020-10-30";"PROV1876";"2020-09-15";"2020-11-02"
"FFCC203666";"2020-11-10";"PROV1976";"2020-09-30";"2020-11-13"
"FFCC203675";"2020-11-19";"PROV40000520";"2020-09-30";"2020-11-22"
"FFCC203680";"2020-11-01";"PROV1585";"2020-10-17";"2020-11-04"
"FFCC203683";"2020-11-15";"PROV2128";"2020-09-26";"2020-11-18"
"FFCC203685";"2020-11-18";"PROV1650";"2020-10-03";"2020-11-21"
"FFCC203691";"2020-11-20";"PROV41001142";"2020-10-22";"2020-11-23"
"FFCC203692";"2020-11-20";"PROV41001142";"2020-10-07";"2020-11-23"
"FFCC203698";"2020-11-12";"PROV1756";"2020-10-07";"2020-11-15"
"FFCC203700";"2020-11-05";"PROV1014";"2020-09-14";"2020-11-08"
"FFCC203701";"2020-11-10";"PROV1014";"2020-09-23";"2020-11-13"
"FFCC203702";"2020-11-09";"PROV1014";"2020-10-14";"2020-11-12"
"FFCC203703";"2020-11-20";"PROV1027";"2020-10-16";"2020-11-23"
"FFCC203704";"2020-11-20";"PROV1027";"2020-10-26";"2020-11-23"
"FFCC203705";"2020-11-20";"PROV1027";"2020-11-10";"2020-11-23"
"FFCC203706";"2020-11-01";"PROV1398";"2020-09-09";"2020-11-04"
"FFCC203716";"2020-11-01";"PROV1475";"2020-09-17";"2020-11-04"
"FFCC203733";"2020-11-10";"PROV1585";"2020-10-16";"2020-11-13"
"FFCC203736";"2020-11-05";"PROV40000520";"2020-10-10";"2020-11-08"
"FFCC203740";"2020-11-01";"PROV2197";"2020-10-16";"2020-11-04"
"FFCC203743";"2020-11-02";"PROV40002330";"2020-09-29";"2020-11-05"
"FFCC203763";"2020-11-01";"PROV2164";"2020-10-24";"2020-11-04"
"FFCC203773";"2020-11-17";"PROV1938";"2020-11-02";"2020-11-20"
"FFCC203782";"2020-11-25";"PROV40002720";"2020-09-29";"2020-11-28"
"FFCC203783";"2020-11-20";"PROV1558";"2020-10-02";"2020-11-23"
"FFCC203784";"2020-11-01";"PROV1733";"2020-10-26";"2020-11-04"
"FFCC203785";"2020-11-01";"PROV1585";"2020-09-29";"2020-11-04"
"FFCC203792";"2020-11-17";"PROV1014";"2020-10-10";"2020-11-20"
"FFCC203803";"2020-11-30";"PROV40002065";"2020-11-09";"2020-12-03"
"FFCC203805";"2020-11-16";"PROV40001825";"2020-10-31";"2020-11-19"
"FFCC203807";"2020-11-01";"PROV1485";"2020-10-14";"2020-11-04"
"FFCC203815";"2020-11-26";"PROV1876";"2020-10-29";"2020-11-29"
"FFCC203816";"2020-11-30";"PROV2128";"2020-10-06";"2020-12-03"
"FFCC203821";"2020-11-21";"PROV40002330";"2020-10-16";"2020-11-24"
"FFCC203822";"2020-11-30";"PROV40002065";"2020-11-13";"2020-12-03"
"FFCC203823";"2020-11-17";"PROV1003";"2020-10-23";"2020-11-20"
"FFCC203832";"2020-11-30";"PROV1129";"2020-10-29";"2020-12-03"
"FFCC203839";"2020-11-30";"PROV41000980";"2020-10-21";"2020-12-03"
"FFCC203841";"2020-11-25";"PROV40000520";"2020-10-08";"2020-11-28"
"FFCC203842";"2020-11-10";"PROV40000520";"2020-10-27";"2020-11-13"
"FFCC203843";"2020-11-25";"PROV1014";"2020-10-09";"2020-11-28"
"FFCC203844";"2020-11-24";"PROV1014";"2020-11-06";"2020-11-27"
"FFCC203877";"2020-11-12";"PROV1133";"2020-11-07";"2020-11-15"
"FFCC203883";"2020-11-30";"PROV40000520";"2020-10-16";"2020-12-03"
"FFCC203885";"2020-11-27";"PROV40002330";"2020-11-12";"2020-11-30"
"FFCC203886";"2020-12-01";"PROV40001000";"2020-11-18";"2020-12-04"
"FFCC203919";"2020-11-25";"PROV40000187";"2020-11-05";"2020-11-28"
"FFCC203920";"2020-11-26";"PROV1441";"2020-11-02";"2020-11-29"
"FFCC203921";"2020-11-30";"PROV1938";"2020-10-23";"2020-12-03"
"FFCC203932";"2020-11-12";"PROV40001000";"2020-10-30";"2020-11-15"
"FFCC203935";"2020-11-24";"PROV40002220";"2020-11-15";"2020-11-27"
"FFCC203936";"2020-11-03";"PROV1479";"2020-09-15";"2020-11-06"
"FFCC203937";"2020-11-18";"PROV1428";"2020-10-25";"2020-11-21"
"FFCC203946";"2020-12-02";"PROV1428";"2020-11-04";"2020-12-05"
"FFCC203966";"2020-11-01";"PROV1585";"2020-09-10";"2020-11-04"
"FFCC203971";"2020-12-01";"PROV1816";"2020-10-10";"2020-12-04"
"FFCC203975";"2020-12-15";"PROV1129";"2020-11-01";"2020-12-18"
"FFCC203976";"2020-12-01";"PROV1475";"2020-11-07";"2020-12-04"
"FFCC203984";"2020-12-04";"PROV40002220";"2020-10-30";"2020-12-07"
"FFCC203985";"2020-12-15";"PROV40001470";"2020-11-01";"2020-12-18"
"FFCC203986";"2020-12-07";"PROV1014";"2020-11-20";"2020-12-10"
"FFCC203987";"2020-12-15";"PROV2128";"2020-12-06";"2020-12-18"
"FFCC203988";"2020-12-01";"PROV1398";"2020-10-27";"2020-12-04"
"FFCC203991";"2020-12-01";"PROV1485";"2020-11-08";"2020-12-04"
"FFCC203993";"2020-12-09";"PROV1756";"2020-11-30";"2020-12-12"
"FFCC203994";"2020-12-16";"PROV1003";"2020-10-28";"2020-12-19"
"FFCC204020";"2020-12-03";"PROV1876";"2020-11-08";"2020-12-06"
"FFCC204021";"2020-12-14";"PROV1876";"2020-11-16";"2020-12-17"
"FFCC204022";"2020-12-14";"PROV1876";"2020-11-12";"2020-12-17"
"FFCC204025";"2020-12-15";"PROV1027";"2020-11-07";"2020-12-18"
"FFCC204026";"2020-12-10";"PROV40001000";"2020-11-18";"2020-12-13"
"FFCC204060";"2020-12-15";"PROV1465";"2020-10-30";"2020-12-18"
"FFCC204061";"2020-12-01";"PROV1875";"2020-11-17";"2020-12-04"
"FFCC204064";"2020-12-15";"PROV40002330";"2020-11-12";"2020-12-18"
"FFCC204074";"2020-12-18";"PROV40001000";"2020-11-24";"2020-12-21"
"FFCC204075";"2020-12-18";"PROV40001000";"2020-11-02";"2020-12-21"
"FFCC204076";"2020-12-21";"PROV41001142";"2020-12-02";"2020-12-24"
"FFCC204077";"2020-12-01";"PROV1968";"2020-11-06";"2020-12-04"
"FFCC204081";"2020-12-17";"PROV40002330";"2020-11-18";"2020-12-20"
"FFCC204085";"2020-12-23";"PROV40002720";"2020-12-10";"2020-12-26"
"FFCC204086";"2020-12-18";"PROV40001000";"2020-12-02";"2020-12-21"
"FFCC204092";"2020-12-18";"PROV1441";"2020-11-06";"2020-12-21"
"FFCC204101";"2020-12-10";"PROV40000520";"2020-11-08";"2020-12-13"
"FFCC204102";"2020-12-23";"PROV1558";"2020-11-25";"2020-12-26"
"FFCC204108";"2020-12-14";"PROV1014";"2020-12-04";"2020-12-17"
"FFCC204112";"2020-12-25";"PROV40000187";"2020-11-20";"2020-12-28"
"FFCC204117";"2020-12-31";"PROV40002065";"2020-11-21";"2021-01-03"
"FFCC204124";"2020-12-30";"PROV2128";"2020-11-24";"2021-01-02"
"FFCC204143";"2020-12-22";"PROV40000520";"2020-11-18";"2020-12-25"
"FFCC204181";"2020-12-11";"PROV1968";"2020-10-23";"2020-12-14"
"FFCC204199";"2020-12-22";"PROV1775";"2020-11-13";"2020-12-25"
"FFCC204203";"2020-12-08";"PROV1397";"2020-12-04";"2020-12-11"
"FFCC210002";"2021-01-01";"PROV1976";"2020-12-05";"2021-01-04"
"FFCC210049";"2021-01-02";"PROV1485";"2020-12-10";"2021-01-05"
"FFCC210057";"2021-01-02";"PROV1816";"2020-11-29";"2021-01-05"
"FFCC210065";"2021-01-05";"PROV1428";"2020-12-03";"2021-01-08"
"FFCC210069";"2021-01-15";"PROV2128";"2020-11-28";"2021-01-18"
"FFCC210073";"2021-01-02";"PROV2164";"2020-12-24";"2021-01-05"
"FFCC210096";"2021-01-02";"PROV1964";"2020-11-27";"2021-01-05"
"FFCC210100";"2021-01-15";"PROV40001470";"2020-12-13";"2021-01-18"
"FFCC210113";"2021-01-08";"PROV1876";"2020-12-11";"2021-01-11"
"FFCC210120";"2021-01-14";"PROV1938";"2020-12-02";"2021-01-17"
"FFCC210122";"2021-01-12";"PROV40000520";"2021-01-01";"2021-01-15"
"FFCC210123";"2021-01-02";"PROV40002330";"2020-12-05";"2021-01-05"
"FFCC210136";"2021-01-21";"PROV1027";"2020-12-25";"2021-01-24"
"FFCC210153";"2021-01-02";"PROV1485";"2020-12-29";"2021-01-05"
"FFCC210157";"2021-01-11";"PROV40002330";"2020-12-09";"2021-01-14"
"FFCC210158";"2021-01-18";"PROV40002330";"2020-12-08";"2021-01-21"
"FFCC210159";"2021-01-25";"PROV40002330";"2020-12-20";"2021-01-28"
"FFCC210160";"2021-01-25";"PROV40002720";"2020-12-31";"2021-01-28"
"FFCC210161";"2021-01-27";"PROV1938";"2020-12-19";"2021-01-30"
"FFCC210163";"2021-01-28";"PROV1441";"2020-12-04";"2021-01-31"
"FFCC210165";"2021-01-31";"PROV40002065";"2021-01-10";"2021-02-03"
"FFCC210166";"2021-01-30";"PROV2128";"2021-01-10";"2021-02-02"
"FFCC210169";"2021-01-02";"PROV1585";"2020-12-02";"2021-01-05"
"FFCC210170";"2021-01-11";"PROV40001825";"2020-12-19";"2021-01-14"
"FFCC210173";"2021-01-21";"PROV1027";"2020-12-31";"2021-01-24"
"FFCC210181";"2021-01-30";"PROV1781";"2020-12-15";"2021-02-02"
"FFCC210182";"2021-01-07";"PROV1014";"2020-12-01";"2021-01-10"
"FFCC210183";"2021-01-07";"PROV1014";"2020-12-14";"2021-01-10"
"FFCC210184";"2021-01-12";"PROV1014";"2020-12-10";"2021-01-15"
"FFCC210185";"2021-01-15";"PROV1014";"2020-12-15";"2021-01-18"
"FFCC210186";"2021-01-11";"PROV1756";"2020-11-23";"2021-01-14"
"FFCC210187";"2021-01-21";"PROV1895";"2020-12-05";"2021-01-24"
"FFCC210188";"2021-01-22";"PROV40000500";"2021-01-15";"2021-01-25"
"FFCC210189";"2021-01-30";"PROV40000520";"2021-01-20";"2021-02-02"
"FFCC210204";"2021-01-15";"PROV1465";"2020-12-16";"2021-01-18"
"FFCC210205";"2021-01-02";"PROV1875";"2020-12-14";"2021-01-05"
"FFCC210213";"2021-01-15";"PROV1876";"2020-12-09";"2021-01-18"
"FFCC210214";"2021-01-14";"PROV1876";"2020-12-10";"2021-01-17"
"FFCC210215";"2021-01-27";"PROV1876";"2020-12-12";"2021-01-30"
"FFCC210216";"2021-01-02";"PROV1475";"2020-12-08";"2021-01-05"
"FFCC210217";"2021-01-02";"PROV1475";"2020-12-12";"2021-01-05"
"FFCC210224";"2021-01-30";"PROV40002720";"2021-01-27";"2021-02-02"
"FFCC210225";"2021-01-02";"PROV1397";"2020-12-09";"2021-01-05"
"FFCC210226";"2021-01-25";"PROV40000187";"2021-01-09";"2021-01-28"
"FFCC210227";"2021-01-29";"PROV40002330";"2020-12-12";"2021-02-01"
"FFCC210228";"2021-01-29";"PROV1558";"2020-12-09";"2021-02-01"
"FFCC210230";"2021-01-02";"PROV1398";"2020-11-30";"2021-01-05"
"FFCC210238";"2021-01-02";"PROV1398";"2020-11-20";"2021-01-05"
"FFCC210241";"2021-01-02";"PROV1475";"2020-12-01";"2021-01-05"
"FFCC210244";"2021-01-25";"PROV1014";"2020-12-07";"2021-01-28"
"FFCC210247";"2021-01-02";"PROV1585";"2020-12-03";"2021-01-05"
"FFCC210265";"2021-02-01";"PROV1397";"2020-12-24";"2021-02-04"
"FFCC210271";"2021-01-29";"PROV40000500";"2020-12-20";"2021-02-01"
"FFCC210277";"2021-01-31";"PROV1876";"2020-12-18";"2021-02-03"
"FFCC210278";"2021-01-02";"PROV1585";"2020-12-21";"2021-01-05"
"FFCC210286";"2021-01-31";"PROV41000980";"2020-12-13";"2021-02-03"
"FFCC210288";"2021-01-02";"PROV2318";"2020-12-06";"2021-01-05"
"FFCC210291";"2021-01-23";"PROV40002220";"2020-12-16";"2021-01-26"
"FFCC210315";"2021-01-02";"PROV1585";"2020-11-16";"2021-01-05"
"FFCC210316";"2021-02-01";"PROV1398";"2021-01-10";"2021-02-04"
"FFCC210319";"2021-02-01";"PROV1398";"2021-01-09";"2021-02-04"
"FFCC210325";"2021-02-05";"PROV40000520";"2021-01-12";"2021-02-08"
"FFCC210337";"2021-02-01";"PROV1485";"2020-12-16";"2021-02-04"
"FFCC210358";"2021-01-22";"PROV1014";"2020-12-06";"2021-01-25"
"FFCC210359";"2021-01-30";"PROV1900";"2020-12-13";"2021-02-02"
"FFCC210360";"2021-01-22";"PROV1976";"2021-01-02";"2021-01-25"
"FFCC210363";"2021-01-02";"PROV2318";"2020-12-09";"2021-01-05"
"FFCC210367";"2021-01-02";"PROV1968";"2020-11-19";"2021-01-05"
"FFCC210371";"2021-02-15";"PROV1129";"2021-01-24";"2021-02-18"
"FFCC210376";"2021-02-08";"PROV1938";"2020-12-15";"2021-02-11"
"FFCC210379";"2021-01-02";"PROV1875";"2020-12-05";"2021-01-05"
"FFCC210383";"2021-02-12";"PROV1027";"2020-12-21";"2021-02-15"
"FFCC210388";"2021-02-15";"PROV40001470";"2021-01-07";"2021-02-18"
"FFCC210389";"2021-02-08";"PROV1650";"2020-12-28";"2021-02-11"
"FFCC210390";"2021-02-08";"PROV40002330";"2021-01-16";"2021-02-11"
"FFCC210396";"2021-02-02";"PROV40000235";"2021-01-13";"2021-02-05"
"FFCC210452";"2021-02-01";"PROV2164";"2020-12-14";"2021-02-04"
"FFCC210455";"2021-02-08";"PROV1485";"2021-01-12";"2021-02-11"
"FFCC210457";"2021-02-01";"PROV1756";"2021-01-03";"2021-02-04"
"FFCC210459";"2021-02-01";"PROV1816";"2021-01-18";"2021-02-04"
"FFCC210464";"2021-02-10";"PROV1014";"2020-12-31";"2021-02-13"
"FFCC210471";"2021-02-12";"PROV1876";"2020-12-15";"2021-02-15"
"FFCC210472";"2021-02-01";"PROV1475";"2020-12-10";"2021-02-04"
"FFCC210475";"2021-02-15";"PROV1014";"2021-01-18";"2021-02-18"
"FFCC210476";"2021-02-15";"PROV2128";"2021-01-26";"2021-02-18"
"FFCC210477";"2021-02-12";"PROV1650";"2021-01-02";"2021-02-15"
"FFCC210506";"2021-02-01";"PROV1014";"2021-01-15";"2021-02-04"
"FFCC210511";"2021-02-23";"PROV41001142";"2021-02-10";"2021-02-26"
"FFCC210512";"2021-02-20";"PROV40002330";"2021-02-15";"2021-02-23"
"FFCC210524";"2021-02-16";"PROV1976";"2021-01-13";"2021-02-19"
"FFCC210525";"2021-02-01";"PROV1485";"2021-01-14";"2021-02-04"
"FFCC210528";"2021-02-01";"PROV1485";"2021-01-09";"2021-02-04"
"FFCC210531";"2021-02-01";"PROV1398";"2021-01-08";"2021-02-04"
"FFCC210534";"2021-02-03";"PROV1968";"2020-12-30";"2021-02-06"
"FFCC210539";"2021-02-01";"PROV2197";"2020-12-16";"2021-02-04"
"FFCC210542";"2021-02-22";"PROV1756";"2020-12-29";"2021-02-25"
"FFCC210546";"2021-02-28";"PROV40002065";"2021-01-09";"2021-03-03"
"FFCC210559";"2021-02-26";"PROV40002720";"2021-02-18";"2021-03-01"
"FFCC210568";"2021-02-25";"PROV40002720";"2021-02-01";"2021-02-28"
"FFCC210588";"2021-02-01";"PROV40001000";"2020-12-22";"2021-02-04"
"FFCC210589";"2021-02-01";"PROV1485";"2020-12-15";"2021-02-04"
"FFCC210605";"2021-02-01";"PROV1900";"2020-12-30";"2021-02-04"
"FFCC210607";"2021-02-25";"PROV1441";"2021-01-30";"2021-02-28"
"FFCC210645";"2021-02-01";"PROV1475";"2021-01-24";"2021-02-04"
"FFCC210654";"2021-02-01";"PROV1936";"2021-01-12";"2021-02-04"
"FFCC210662";"2021-02-22";"PROV1014";"2021-02-02";"2021-02-25"
"FFCC210670";"2021-02-01";"PROV1964";"2020-12-29";"2021-02-04"
"FFCC210673";"2021-02-25";"PROV40000187";"2021-01-09";"2021-02-28"
"FFCC210674";"2021-02-26";"PROV1465";"2021-01-08";"2021-03-01"
"FFCC210700";"2021-02-01";"PROV1875";"2021-01-07";"2021-02-04"
"FFCC210706";"2021-02-26";"PROV1027";"2021-01-17";"2021-03-01"
"FFCC210713";"2021-02-10";"PROV40000520";"2021-01-27";"2021-02-13"
"FFCC210714";"2021-02-12";"PROV1397";"2021-01-19";"2021-02-15"
"FFCC210715";"2021-02-25";"PROV40000520";"2021-01-16";"2021-02-28"
"FFCC210716";"2021-02-19";"PROV40000520";"2021-01-10";"2021-02-22"
"FFCC210718";"2021-03-05";"PROV40000520";"2021-01-24";"2021-03-08"
"FFCC210724";"2021-03-05";"PROV40000500";"2021-02-02";"2021-03-08"
"FFCC210725";"2021-03-03";"PROV1938";"2021-02-14";"2021-03-06"
"FFCC210733";"2021-02-28";"PROV2128";"2021-02-26";"2021-03-03"
"FFCC210750";"2021-02-18";"PROV40001000";"2021-01-01";"2021-02-21"
"FFCC210759";"2021-03-02";"PROV1650";"2021-01-11";"2021-03-05"
"FFCC210762";"2021-03-01";"PROV1485";"2021-01-15";"2021-03-04"
"FFCC210767";"2021-02-26";"PROV1397";"2021-02-06";"2021-03-01"
"FFCC210768";"2021-02-01";"PROV1475";"2021-01-10";"2021-02-04"
"FFCC210779";"2021-03-08";"PROV40002330";"2021-03-01";"2021-03-11"
"FFCC210785";"2021-02-15";"PROV40000520";"2021-01-11";"2021-02-18"
"FFCC210789";"2021-03-01";"PROV1585";"2021-01-24";"2021-03-04"
"FFCC210796";"2021-03-05";"PROV1876";"2021-02-20";"2021-03-08"
"FFCC210804";"2021-03-04";"PROV1650";"2021-02-01";"2021-03-07"
"FFCC210834";"2021-02-28";"PROV40002065";"2021-01-06";"2021-03-03"
"FFCC210835";"2021-03-10";"PROV40000520";"2021-02-04";"2021-03-13"
"FFCC210841";"2021-02-22";"PROV1485";"2021-02-12";"2021-02-25"
"FFCC210846";"2021-02-01";"PROV40002220";"2021-01-07";"2021-02-04"
"FFCC210847";"2021-03-15";"PROV40002220";"2021-02-24";"2021-03-18"
"FFCC210851";"2021-03-04";"PROV40001000";"2021-01-18";"2021-03-07"
"FFCC210852";"2021-02-11";"PROV1003";"2020-12-28";"2021-02-14"
"FFCC210856";"2021-02-24";"PROV40002220";"2021-01-19";"2021-02-27"
"FFCC210859";"2021-03-10";"PROV1027";"2021-02-28";"2021-03-13"
"FFCC210864";"2021-02-18";"PROV1133";"2021-01-15";"2021-02-21"
"FFCC210871";"2021-03-01";"PROV1398";"2021-02-02";"2021-03-04"
"FFCC210876";"2021-03-12";"PROV40002330";"2021-01-25";"2021-03-15"
"FFCC210879";"2021-03-15";"PROV2128";"2021-01-22";"2021-03-18"
"FFCC210880";"2021-03-10";"PROV1756";"2021-02-15";"2021-03-13"
"FFCC210883";"2021-03-01";"PROV1875";"2021-01-12";"2021-03-04"
"FFCC210913";"2021-03-01";"PROV2318";"2021-01-10";"2021-03-04"
"FFCC210932";"2021-03-16";"PROV2128";"2021-02-09";"2021-03-19"
"FFCC210939";"2021-03-15";"PROV1129";"2021-02-07";"2021-03-18"
"FFCC210940";"2021-03-09";"PROV1014";"2021-02-01";"2021-03-12"
"FFCC210941";"2021-03-09";"PROV1014";"2021-02-09";"2021-03-12"
"FFCC210964";"2021-03-23";"PROV41001142";"2021-02-22";"2021-03-26"
"FFCC210966";"2021-03-18";"PROV1027";"2021-02-15";"2021-03-21"
"FFCC210969";"2021-03-18";"PROV40000235";"2021-02-21";"2021-03-21"
"FFCC210970";"2021-03-18";"PROV40000520";"2021-02-08";"2021-03-21"
"FFCC210973";"2021-03-01";"PROV1816";"2021-01-24";"2021-03-04"
"FFCC210976";"2021-03-01";"PROV2164";"2021-02-04";"2021-03-04"
"FFCC210980";"2021-03-11";"PROV1876";"2021-02-15";"2021-03-14"
"FFCC210997";"2021-03-01";"PROV1485";"2021-02-07";"2021-03-04"
"FFCC210999";"2021-03-01";"PROV1585";"2021-01-20";"2021-03-04"
"FFCC211005";"2021-03-13";"PROV1485";"2021-02-25";"2021-03-16"
"FFCC211009";"2021-03-25";"PROV40000520";"2021-03-03";"2021-03-28"
"FFCC211011";"2021-03-18";"PROV1014";"2021-03-08";"2021-03-21"
"FFCC211012";"2021-03-17";"PROV1014";"2021-01-29";"2021-03-20"
"FFCC211013";"2021-03-12";"PROV1014";"2021-01-25";"2021-03-15"
"FFCC211014";"2021-03-15";"PROV1900";"2021-01-29";"2021-03-18"
"FFCC211016";"2021-03-11";"PROV40001825";"2021-01-31";"2021-03-14"
"FFCC211017";"2021-03-03";"PROV40001825";"2021-01-09";"2021-03-06"
"FFCC211026";"2021-03-01";"PROV1964";"2021-02-23";"2021-03-04"
"FFCC211033";"2021-03-01";"PROV1585";"2021-01-20";"2021-03-04"
"FFCC211036";"2021-03-01";"PROV1475";"2021-02-12";"2021-03-04"
"FFCC211039";"2021-03-25";"PROV2128";"2021-02-11";"2021-03-28"
"FFCC211045";"2021-03-03";"PROV1428";"2021-02-01";"2021-03-06"
"FFCC211050";"2021-03-01";"PROV1936";"2021-02-13";"2021-03-04"
"FFCC211056";"2021-03-31";"PROV40002065";"2021-02-11";"2021-04-03"
"FFCC211057";"2021-03-29";"PROV1650";"2021-03-14";"2021-04-01"
"FFCC211059";"2021-03-31";"PROV1027";"2021-02-25";"2021-04-03"
"FFCC211060";"2021-03-25";"PROV40000187";"2021-03-04";"2021-03-28"
"FFCC211067";"2021-03-30";"PROV40000520";"2021-03-05";"2021-04-02"
"FFCC211083";"2021-03-31";"PROV2128";"2021-02-28";"2021-04-03"
"FFCC211102";"2021-03-31";"PROV1129";"2021-02-21";"2021-04-03"
"FFCC211105";"2021-03-25";"PROV40002720";"2021-03-06";"2021-03-28"
"FFCC211107";"2021-03-31";"PROV1441";"2021-03-12";"2021-04-03"
"FFCC211109";"2021-03-26";"PROV40000500";"2021-02-10";"2021-03-29"
"FFCC211110";"2021-03-17";"PROV1585";"2021-02-12";"2021-03-20"
"FFCC211116";"2021-03-16";"PROV1003";"2021-03-08";"2021-03-19"
"FFCC211117";"2021-03-25";"PROV1775";"2021-03-08";"2021-03-28"
"FFCC211120";"2021-03-01";"PROV1191";"2021-01-31";"2021-03-04"
"FFCC211135";"2021-03-22";"PROV1397";"2021-02-22";"2021-03-25"
"FFCC211158";"2021-03-29";"PROV1876";"2021-02-20";"2021-04-01"
