"Product";"Type";"Division";"Group";"ShortDescription";"Description"
"SE41489";"Tipo 8522";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4149";"Tipo 8523";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE41490";"Tipo 8524";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE41491";"Tipo 8525";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE41492";"Tipo 8526";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE41493";"Tipo 8527";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4150";"Tipo 8528";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4151";"Tipo 8529";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4152";"Tipo 8530";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4153";"Tipo 8531";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4154";"Tipo 8532";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4155";"Tipo 8533";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4156";"Tipo 8534";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4157";"Tipo 8535";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4158";"Tipo 8536";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4159";"Tipo 8537";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4160";"Tipo 8538";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4161";"Tipo 8539";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4162";"Tipo 8540";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4163";"Tipo 8541";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4164";"Tipo 8542";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4165";"Tipo 8543";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4166";"Tipo 8544";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4167";"Tipo 8545";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4168";"Tipo 8546";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4169";"Tipo 9578";"Division 1";"Grupo 1";"Texto Search Descripcion 1749";"Texto Descripcion 17"
"SE4170";"Tipo 8547";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4171";"Tipo 8548";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4172";"Tipo 8549";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4173";"Tipo 8550";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4174";"Tipo 8551";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4175";"Tipo 8552";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4176";"Tipo 8553";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4177";"Tipo 8554";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4178";"Tipo 8555";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4179";"Tipo 8556";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4180";"Tipo 8557";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4181";"Tipo 8558";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4182";"Tipo 8559";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4183";"Tipo 8560";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4184";"Tipo 8561";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4185";"Tipo 8562";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4186";"Tipo 8563";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4187";"Tipo 8564";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4188";"Tipo 8565";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4189";"Tipo 8566";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4190";"Tipo 8567";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4191";"Tipo 8568";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4192";"Tipo 8569";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4193";"Tipo 8570";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4194";"Tipo 8571";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4195";"Tipo 8572";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4196";"Tipo 8573";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4197";"Tipo 8574";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4198";"Tipo 8575";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE4199";"Tipo 8576";"Division 1";"Grupo 1";"Texto Search Descripcion 14";"Texto Descripcion 17"
"SE5001";"Tipo 9832";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5002";"Tipo 4037";"Division 2";"Grupo 1";"Texto Search Descripcion 965";"Texto Descripcion 123"
"SE5003";"Tipo 4038";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5004";"Tipo 4039";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5005";"Tipo 4040";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5006";"Tipo 4041";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5007";"Tipo 4042";"Division 2";"Grupo 1";"Texto Search Descripcion 965";"Texto Descripcion 123"
"SE5008";"Tipo 4043";"Division 2";"Grupo 1";"Texto Search Descripcion 965";"Texto Descripcion 123"
"SE5009";"Tipo 4044";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5010";"Tipo 4045";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5011";"Tipo 4046";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5012";"Tipo 4047";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5013";"Tipo 4048";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5014";"Tipo 4049";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5015";"Tipo 4050";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5016";"Tipo 4051";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5018";"Tipo 4052";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5019";"Tipo 4053";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5020";"Tipo 4054";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5021";"Tipo 4055";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5022";"Tipo 4056";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5023";"Tipo 4057";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5024";"Tipo 4058";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5025";"Tipo 3053";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5026";"Tipo 4059";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5027";"Tipo 4060";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5028";"Tipo 4061";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5029";"Tipo 4062";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5030";"Tipo 4063";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5031";"Tipo 4064";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5032";"Tipo 4065";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5033";"Tipo 4066";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5034";"Tipo 3054";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5035";"Tipo 4067";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5036";"Tipo 4068";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5037";"Tipo 4069";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5038";"Tipo 3055";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5039";"Tipo 4070";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5040";"Tipo 4071";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5041";"Tipo 4072";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5042";"Tipo 4073";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5043";"Tipo 4074";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5044";"Tipo 4075";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5045";"Tipo 4076";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5046";"Tipo 4077";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5047";"Tipo 4078";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5048";"Tipo 4079";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5049";"Tipo 4080";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5050";"Tipo 4081";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5051";"Tipo 4082";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5052";"Tipo 4083";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5053";"Tipo 4084";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5054";"Tipo 4085";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5055";"Tipo 9833";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5056";"Tipo 4086";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5057";"Tipo 4087";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5058";"Tipo 4088";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5059";"Tipo 3056";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5060";"Tipo 4089";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5061";"Tipo 4090";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5062";"Tipo 4091";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5063";"Tipo 4092";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5064";"Tipo 4093";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5065";"Tipo 4094";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5066";"Tipo 3057";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5067";"Tipo 4095";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5068";"Tipo 4096";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5069";"Tipo 4097";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5070";"Tipo 4098";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5071";"Tipo 4099";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5072";"Tipo 4100";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5073";"Tipo 4101";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5074";"Tipo 4102";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5075";"Tipo 4103";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5076";"Tipo 4104";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5077";"Tipo 3058";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5078";"Tipo 3059";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5079";"Tipo 4105";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5080";"Tipo 4106";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5081";"Tipo 4107";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5082";"Tipo 4108";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5083";"Tipo 3060";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5084";"Tipo 4109";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5085";"Tipo 4110";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5086";"Tipo 4111";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5087";"Tipo 4112";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5088";"Tipo 4113";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5089";"Tipo 4114";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5090";"Tipo 4115";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5091";"Tipo 4116";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5092";"Tipo 4117";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5093";"Tipo 4118";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5094";"Tipo 4119";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5095";"Tipo 4120";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5096";"Tipo 4121";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5097";"Tipo 4122";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5098";"Tipo 4123";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5099";"Tipo 4124";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5100";"Tipo 4125";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5101";"Tipo 4126";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5102";"Tipo 4127";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5103";"Tipo 4128";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5104";"Tipo 3061";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5105";"Tipo 3062";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5106";"Tipo 4129";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5107";"Tipo 4130";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5108";"Tipo 3063";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5109";"Tipo 4131";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5110";"Tipo 4132";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5111";"Tipo 4133";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5112";"Tipo 4134";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5113";"Tipo 4135";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5114";"Tipo 4136";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5115";"Tipo 4137";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5116";"Tipo 4138";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5117";"Tipo 4139";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5118";"Tipo 4140";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5119";"Tipo 4141";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5120";"Tipo 4142";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5121";"Tipo 4143";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5122";"Tipo 4144";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5123";"Tipo 4145";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5124";"Tipo 4146";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5125";"Tipo 4147";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5126";"Tipo 4148";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5127";"Tipo 4149";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5128";"Tipo 4150";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5129";"Tipo 5538";"Division 2";"Grupo 1";"Texto Search Descripcion 13";"Texto Descripcion 16"
"SE5130";"Tipo 4151";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5131";"Tipo 4152";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5132";"Tipo 4153";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5133";"Tipo 4154";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5134";"Tipo 4155";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5135";"Tipo 5541";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5136";"Tipo 3064";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5137";"Tipo 3065";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5138";;"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5139";;"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5140";"Tipo 9834";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5141";"Tipo 4156";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5142";"Tipo 9835";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5143";"Tipo 3066";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5144";"Tipo 4157";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5145";"Tipo 4158";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5146";"Tipo 4159";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5147";"Tipo 4160";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5148";"Tipo 4161";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5149";"Tipo 4162";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5150";"Tipo 4163";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5151";"Tipo 4164";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5152";"Tipo 5545";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5153";;"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
"SE5154";"Tipo 4165";"Division 2";"Grupo 1";"Texto Search Descripcion 22";"Texto Descripcion 24"
