Product,Type,Division,Group
P2281,Tipo 5938,Division 1,Grupo 1
P2282,Tipo 4381,Division 1,Grupo 1
P2283,Tipo 3211,Division 1,Grupo 1
P2284,Tipo 5939,Division 1,Grupo 1
P2285,Tipo 5940,Division 1,Grupo 1
P2286,Tipo 4376,Division 1,Grupo 1
P2287,Tipo 1375,Division 1,Grupo 1
P2288,Tipo 1375,Division 1,Grupo 1
P2289,Tipo 5941,Division 1,Grupo 1
P2290,Tipo 5942,Division 1,Grupo 1
P2291,Tipo 3230,Division 1,Grupo 1
P2292,Tipo 871,Division 1,Grupo 1
P2293,Tipo 5943,Division 1,Grupo 1
P2294,Tipo 5944,Division 1,Grupo 1
P2295,Unknown,Division 1,Grupo 1
P2297,Tipo 5945,Division 1,Grupo 1
P2298,Tipo 4382,Division 1,Grupo 1
P2299,Tipo 5946,Division 1,Grupo 1
P2300,Tipo 1372,Division 1,Grupo 1
P2301,Tipo 5947,Division 1,Grupo 1
P2302,Tipo 2147,Division 1,Grupo 1
P2303,Tipo 1415,Division 1,Grupo 1
P2304,Tipo 889,Division 1,Grupo 1
P2305,Tipo 3276,Division 1,Grupo 1
P2306,Tipo 6571,Division 1,Grupo 1
P2307,Tipo 6572,Division 1,Grupo 1
P2308,Tipo 3277,Division 1,Grupo 1
P2309,Tipo 4437,Division 1,Grupo 1
P2310,Tipo 3231,Division 1,Grupo 1
P2311,Tipo 4442,Division 1,Grupo 1
P2312,Tipo 6573,Division 1,Grupo 1
P2314,Tipo 12,Division 1,Grupo 1
P2315,Tipo 12,Division 1,Grupo 1
P2316,Tipo 12,Division 1,Grupo 1
P2317,Tipo 12,Division 1,Grupo 1
P2318,Tipo 12,Division 1,Grupo 1
P2319,Tipo 12,Division 1,Grupo 1
P2320,Tipo 6574,Division 1,Grupo 1
P2321,Tipo 6575,Division 1,Grupo 1
P2323,Tipo 6576,Division 1,Grupo 1
P2324,Tipo 4439,Division 1,Grupo 1
P2325,Tipo 3280,Division 1,Grupo 1
P2326,Tipo 6577,Division 1,Grupo 1
P2327,Tipo 6578,Division 1,Grupo 1
P2328,Tipo 6579,Division 1,Grupo 1
P2329,Tipo 6580,Division 1,Grupo 1
P2330,Tipo 4443,Division 1,Grupo 1
P2331,Tipo 6581,Division 1,Grupo 1
P2332,Tipo 4444,Division 1,Grupo 1
P2333,Tipo 4444,Division 1,Grupo 1
P2334,Tipo 6582,Division 1,Grupo 1
P2335,Tipo 6583,Division 1,Grupo 1
P2336,Tipo 6584,Division 1,Grupo 1
P2337,Tipo 6585,Division 1,Grupo 1
P2338,Tipo 6586,Division 1,Grupo 1
P2340,Tipo 6398,Division 1,Grupo 1
P2341,Tipo 6399,Division 1,Grupo 1
P2342,Tipo 7547,Division 1,Grupo 1
P2343,Tipo 2840,Division 1,Grupo 1
P2345,Tipo 3324,Division 1,Grupo 1
P2348,Tipo 2838,Division 1,Grupo 1
P2349,Tipo 2838,Division 1,Grupo 1
P2350,Tipo 7548,Division 1,Grupo 1
P2351,Tipo 7549,Division 1,Grupo 1
P2352,Tipo 6587,Division 1,Grupo 1
P2353,Tipo 7550,Division 1,Grupo 1
P2354,Tipo 3936,Division 1,Grupo 1
P2355,Tipo 7551,Division 1,Grupo 1
P2356,Tipo 7552,Division 1,Grupo 1
P2357,Tipo 7553,Division 1,Grupo 1
P2358,Tipo 7554,Division 1,Grupo 1
P2359,Tipo 7555,Division 1,Grupo 1
P2360,Tipo 7556,Division 1,Grupo 1
P2361,Tipo 7557,Division 1,Grupo 1
P2362,Tipo 5346,Division 1,Grupo 1
P2363,Tipo 5346,Division 1,Grupo 1
P2364,Tipo 7558,Division 1,Grupo 1
P2365,Tipo 7559,Division 1,Grupo 1
P2366,Tipo 7560,Division 1,Grupo 1
P2367,Tipo 7561,Division 1,Grupo 1
P2368,Tipo 7562,Division 1,Grupo 1
P2369,Tipo 7563,Division 1,Grupo 1
P2370,Tipo 7564,Division 1,Grupo 1
P2371,Tipo 7565,Division 1,Grupo 1
P2372,Tipo 7566,Division 1,Grupo 1
P2373,Tipo 7567,Division 1,Grupo 1
P2374,Tipo 7568,Division 1,Grupo 1
P2375,Tipo 7569,Division 1,Grupo 1
P2376,Tipo 7570,Division 1,Grupo 1
P2377,Tipo 7571,Division 1,Grupo 1
P2378,Tipo 7572,Division 1,Grupo 1
P2379,Tipo 7573,Division 1,Grupo 1
P2380,Tipo 7574,Division 1,Grupo 1
P2381,Tipo 7575,Division 1,Grupo 1
P2382,Tipo 7576,Division 1,Grupo 1
P2383,Tipo 7577,Division 1,Grupo 1
P2384,Tipo 3926,Division 1,Grupo 1
P2385,Tipo 7578,Division 1,Grupo 1
P2386,Tipo 7579,Division 1,Grupo 1
P2387,Tipo 7580,Division 1,Grupo 1
P2388,Tipo 7581,Division 1,Grupo 1
P2389,Tipo 7582,Division 1,Grupo 1
P2390,Tipo 7583,Division 1,Grupo 1
P2391,Tipo 7584,Division 1,Grupo 1
P2392,Tipo 7585,Division 1,Grupo 1
P2393,Tipo 7586,Division 1,Grupo 1
P2394,Tipo 7587,Division 1,Grupo 1
P2395,Tipo 7588,Division 1,Grupo 1
P2396,Tipo 7589,Division 1,Grupo 1
P2397M,Tipo 7590,Division 1,Grupo 1
P2398,Tipo 7591,Division 1,Grupo 1
P2399,Tipo 7592,Division 1,Grupo 1
P2400,Tipo 7593,Division 1,Grupo 1
P2401,Tipo 5342,Division 1,Grupo 1
P2402,Tipo 67,Division 1,Grupo 1
P2403,Tipo 67,Division 1,Grupo 1
P2404,Tipo 2841,Division 1,Grupo 1
P2405,Tipo 7594,Division 1,Grupo 1
P2406,Tipo 7595,Division 1,Grupo 1
P2407,Tipo 7596,Division 1,Grupo 1
P2408,Tipo 7597,Division 1,Grupo 1
P2409,Tipo 7598,Division 1,Grupo 1
P2410,Tipo 7599,Division 1,Grupo 1
P2411,Tipo 7600,Division 1,Grupo 1
P2412,Tipo 7601,Division 1,Grupo 1
P2413,Tipo 7602,Division 1,Grupo 1
P2414,Tipo 7603,Division 1,Grupo 1
P2415,Tipo 7604,Division 1,Grupo 1
P2416,Tipo 7605,Division 1,Grupo 1
P2417,Tipo 7606,Division 1,Grupo 1
P2418,Tipo 7607,Division 1,Grupo 1
P2419,Tipo 7608,Division 1,Grupo 1
P2420,Tipo 7609,Division 1,Grupo 1
P2421,Tipo 7610,Division 1,Grupo 1
P2422,Unknown,Division 1,Grupo 1
P2423,Tipo 7611,Division 1,Grupo 1
P2424,Tipo 7612,Division 1,Grupo 1
P2425,Tipo 7613,Division 1,Grupo 1
P2426,Tipo 7614,Division 1,Grupo 1
P2427,Tipo 7615,Division 1,Grupo 1
P2428,Tipo 7616,Division 1,Grupo 1
P2429,Tipo 7617,Division 1,Grupo 1
P2430,Tipo 7618,Division 1,Grupo 1
P2431,Tipo 7619,Division 1,Grupo 1
P2432,Tipo 633,Division 1,Grupo 1
P2433,Tipo 7620,Division 1,Grupo 1
P2434,Tipo 7621,Division 1,Grupo 1
P2435,Tipo 7622,Division 1,Grupo 1
P2436,Tipo 2842,Division 1,Grupo 1
P2437,Tipo 2842,Division 1,Grupo 1
P2438,Tipo 7623,Division 1,Grupo 1
P2439,Tipo 7624,Division 1,Grupo 1
P2440,Tipo 7625,Division 1,Grupo 1
P2441,Tipo 7626,Division 1,Grupo 1
P2442,Tipo 7627,Division 1,Grupo 1
P2443,Tipo 7628,Division 1,Grupo 1
P2444,Tipo 7629,Division 1,Grupo 1
P2445,Tipo 7630,Division 1,Grupo 1
P2446,Tipo 7631,Division 1,Grupo 1
P2447,Tipo 7632,Division 1,Grupo 1
P3001,Unknown,Division 1,Grupo 1
P3002,Unknown,Division 1,Grupo 1
P3003,Unknown,Division 1,Grupo 1
P3004,Unknown,Division 1,Grupo 1
P3005,Unknown,Division 1,Grupo 1
P3005M,Tipo 7633,Division 1,Grupo 1
P3006,Unknown,Division 1,Grupo 1
P3007,Unknown,Division 1,Grupo 1
P3008,Unknown,Division 1,Grupo 1
P3009,Unknown,Division 1,Grupo 1
P3010,Unknown,Division 1,Grupo 1
P3011,Unknown,Division 1,Grupo 1
P3012,Unknown,Division 1,Grupo 1
P3013,Unknown,Division 1,Grupo 1
P3014,Unknown,Division 1,Grupo 1
P3015,Unknown,Division 1,Grupo 1
P3015M,Tipo 7634,Division 1,Grupo 1
P3016,Unknown,Division 1,Grupo 1
P3017,Unknown,Division 1,Grupo 1
P3018,Unknown,Division 1,Grupo 1
P3019,Unknown,Division 1,Grupo 1
P3019M,Unknown,Division 1,Grupo 1
P3020,Unknown,Division 1,Grupo 1
P3021,Unknown,Division 1,Grupo 1
P3022,Unknown,Division 1,Grupo 1
P3023,Unknown,Division 1,Grupo 1
P3024,Unknown,Division 1,Grupo 1
P3025,Unknown,Division 1,Grupo 1
P3025M,Unknown,Division 1,Grupo 1
P3026,Unknown,Division 1,Grupo 1
P3026M,Tipo 7635,Division 1,Grupo 1
P3027,Unknown,Division 1,Grupo 1
P3028,Unknown,Division 1,Grupo 1
P3029,Unknown,Division 1,Grupo 1
P3029M,Unknown,Division 1,Grupo 1
P3030,Unknown,Division 1,Grupo 1
P3030M,Tipo 7636,Division 1,Grupo 1
P3031,Unknown,Division 1,Grupo 1
P3032,Unknown,Division 1,Grupo 1
P3033,Unknown,Division 1,Grupo 1
P3034,Unknown,Division 1,Grupo 1
P3035,Unknown,Division 1,Grupo 1
P3035M,Tipo 2839,Division 1,Grupo 1
P3036,Unknown,Division 1,Grupo 1
P3036M,Tipo 7637,Division 1,Grupo 1
P3037,Unknown,Division 1,Grupo 1
P3038,Unknown,Division 1,Grupo 1
P3039,Unknown,Division 1,Grupo 1
P3040,Unknown,Division 1,Grupo 1
P3041,Unknown,Division 1,Grupo 1
P3042,Unknown,Division 1,Grupo 1
P3042M,Tipo 7638,Division 1,Grupo 1
P3043,Unknown,Division 1,Grupo 1
P3044,Unknown,Division 1,Grupo 1
P3044M,Unknown,Division 1,Grupo 1
P3045,Unknown,Division 1,Grupo 1
P3046,Unknown,Division 1,Grupo 1
P3047,Unknown,Division 1,Grupo 1
P3048,Unknown,Division 1,Grupo 1
P3049,Tipo 9070,Division 1,Grupo 1
P3049M,Unknown,Division 1,Grupo 1
P3050,Unknown,Division 1,Grupo 1
P3051,Unknown,Division 1,Grupo 1
P3052,Unknown,Division 1,Grupo 1
P3053,Unknown,Division 1,Grupo 1
P3054,Unknown,Division 1,Grupo 1
P3055,Unknown,Division 1,Grupo 1
P3056,Unknown,Division 1,Grupo 1
P3057,Unknown,Division 1,Grupo 1
P3058,Unknown,Division 1,Grupo 1
P3059,Unknown,Division 1,Grupo 1
P3060,Unknown,Division 1,Grupo 1
P3061,Unknown,Division 1,Grupo 1
P3062,Unknown,Division 1,Grupo 1
P3063,Unknown,Division 1,Grupo 1
P3064,Unknown,Division 1,Grupo 1
P3065,Unknown,Division 1,Grupo 1
P3066,Unknown,Division 1,Grupo 1
P3067,Unknown,Division 1,Grupo 1
P3068M,Unknown,Division 1,Grupo 1
P3069,Unknown,Division 1,Grupo 1
P3070,Unknown,Division 1,Grupo 1
P3071,Unknown,Division 1,Grupo 1
P3072,Unknown,Division 1,Grupo 1
P3072M,Tipo 7639,Division 1,Grupo 1
P3073,Tipo 7640,Division 1,Grupo 1
P3073M,Tipo 7641,Division 1,Grupo 1
P3074,Unknown,Division 1,Grupo 1
P3075,Unknown,Division 1,Grupo 1
P3076,Unknown,Division 1,Grupo 1
P3077,Unknown,Division 1,Grupo 1
P3078,Unknown,Division 1,Grupo 1
P3079,Unknown,Division 1,Grupo 1
P3080,Unknown,Division 1,Grupo 1
P3081,Unknown,Division 1,Grupo 1
P3082,Unknown,Division 1,Grupo 1
P3083,Unknown,Division 1,Grupo 1
P3084,Unknown,Division 1,Grupo 1
P3085,Unknown,Division 1,Grupo 1
P3086,Unknown,Division 1,Grupo 1
P3087,Unknown,Division 1,Grupo 1
P3088,Unknown,Division 1,Grupo 1
P3089,Unknown,Division 1,Grupo 1
P3090,Unknown,Division 1,Grupo 1
P3091,Unknown,Division 1,Grupo 1
P3092,Unknown,Division 1,Grupo 1
P3092M,Unknown,Division 1,Grupo 1
P3093,Unknown,Division 1,Grupo 1
P3094,Unknown,Division 1,Grupo 1
P3095,Unknown,Division 1,Grupo 1
P3096,Unknown,Division 1,Grupo 1
P3097,Unknown,Division 1,Grupo 1
P3098,Unknown,Division 1,Grupo 1
P3099,Unknown,Division 1,Grupo 1
P3100,Unknown,Division 1,Grupo 1
P3101,Unknown,Division 1,Grupo 1
P3102,Unknown,Division 1,Grupo 1
P3103,Unknown,Division 1,Grupo 1
P3104,Unknown,Division 1,Grupo 1
P3104M,Tipo 7642,Division 1,Grupo 1
P3105,Unknown,Division 1,Grupo 1
P3105M,Tipo 7643,Division 1,Grupo 1
P3106,Unknown,Division 1,Grupo 1
P3107,Unknown,Division 1,Grupo 1
P3107M,Unknown,Division 1,Grupo 1
P3108,Unknown,Division 1,Grupo 1
P3110,Unknown,Division 1,Grupo 1
P3110M,Tipo 7644,Division 1,Grupo 1
P3111,Unknown,Division 1,Grupo 1
P3111M,Tipo 7645,Division 1,Grupo 1
P3112,Unknown,Division 1,Grupo 1
P3113,Unknown,Division 1,Grupo 1
P3113M,Unknown,Division 1,Grupo 1
P3114,Unknown,Division 1,Grupo 1
P3115,Tipo 7646,Division 1,Grupo 1
P3116,Unknown,Division 1,Grupo 1
P3117,Unknown,Division 1,Grupo 1
P3118,Unknown,Division 1,Grupo 1
P3118M,Tipo 42,Division 1,Grupo 1
P3119,Tipo 7647,Division 1,Grupo 1
P3120,Unknown,Division 1,Grupo 1
P3121,Unknown,Division 1,Grupo 1
P3121M,Tipo 7648,Division 1,Grupo 1
P3122,Unknown,Division 1,Grupo 1
P3123,Unknown,Division 1,Grupo 1
P3124,Unknown,Division 1,Grupo 1
P3125,Unknown,Division 1,Grupo 1
P3126,Unknown,Division 1,Grupo 1
P3127,Unknown,Division 1,Grupo 1
P3128,Tipo 7649,Division 1,Grupo 1
P3129,Unknown,Division 1,Grupo 1
P3130,Tipo 7650,Division 1,Grupo 1
P3130M,Tipo 7651,Division 1,Grupo 1
P3131,Tipo 5347,Division 1,Grupo 1
P3131M,Tipo 5347,Division 1,Grupo 1
P3132,Tipo 7652,Division 1,Grupo 1
P3132M,Tipo 7653,Division 1,Grupo 1
P3133,Tipo 7654,Division 1,Grupo 1
P3134,Tipo 7655,Division 1,Grupo 1
P3135,Tipo 5348,Division 1,Grupo 1
P3135M,Tipo 5348,Division 1,Grupo 1
P3136,Tipo 7656,Division 1,Grupo 1
P3137,Tipo 7657,Division 1,Grupo 1
P3138,Tipo 7658,Division 1,Grupo 1
P3139,Tipo 7659,Division 1,Grupo 1
P3140,Tipo 7660,Division 1,Grupo 1
P3141,Tipo 7661,Division 1,Grupo 1
P3142,Tipo 7662,Division 1,Grupo 1
P3143,Tipo 7663,Division 1,Grupo 1
P3144,Tipo 7664,Division 1,Grupo 1
P3145,Tipo 7665,Division 1,Grupo 1
P3145M,Tipo 42,Division 1,Grupo 1
P3146,Tipo 7666,Division 1,Grupo 1
P3147,Tipo 7667,Division 1,Grupo 1
P3148,Tipo 7668,Division 1,Grupo 1
P3149,Tipo 7669,Division 1,Grupo 1
P3150,Tipo 7670,Division 1,Grupo 1
P3151,Tipo 7671,Division 1,Grupo 1
P3152,Tipo 7672,Division 1,Grupo 1
P3153,Tipo 7673,Division 1,Grupo 1
P3154,Tipo 7674,Division 1,Grupo 1
P3155,Tipo 7675,Division 1,Grupo 1
P3156,Tipo 7676,Division 1,Grupo 1
P3157,Tipo 7677,Division 1,Grupo 1
P3158,Tipo 7678,Division 1,Grupo 1
P3159,Tipo 7679,Division 1,Grupo 1
P3160,Tipo 7680,Division 1,Grupo 1
P3161,Tipo 5349,Division 1,Grupo 1
P3162,Tipo 5349,Division 1,Grupo 1
P3163,Tipo 7681,Division 1,Grupo 1
P3164,Tipo 7682,Division 1,Grupo 1
P3165,Tipo 7683,Division 1,Grupo 1
P3166,Tipo 7684,Division 1,Grupo 1
P3167,Tipo 7685,Division 1,Grupo 1
P3168,Tipo 7686,Division 1,Grupo 1
P3169,Tipo 7687,Division 1,Grupo 1
P3170,Tipo 7688,Division 1,Grupo 1
P3171,Tipo 7689,Division 1,Grupo 1
P3172,Tipo 7690,Division 1,Grupo 1
P3173,Tipo 7691,Division 1,Grupo 1
P3174,Tipo 5350,Division 1,Grupo 1
P3174M,Tipo 5350,Division 1,Grupo 1
P3175,Tipo 7692,Division 1,Grupo 1
P3176,Tipo 7693,Division 1,Grupo 1
P3177,Tipo 7694,Division 1,Grupo 1
P3178,Unknown,Division 1,Grupo 1
P3179,Tipo 7695,Division 1,Grupo 1
P3180,Tipo 7696,Division 1,Grupo 1
P3181,Tipo 7697,Division 1,Grupo 1
P3182,Tipo 7698,Division 1,Grupo 1
P3183,Tipo 7699,Division 1,Grupo 1
P3184,Tipo 7700,Division 1,Grupo 1
P3184M,Tipo 42,Division 1,Grupo 1
P3185,Tipo 7701,Division 1,Grupo 1
P3185M,Tipo 42,Division 1,Grupo 1
P3186,Tipo 7702,Division 1,Grupo 1
P3187,Tipo 7703,Division 1,Grupo 1
P3188,Tipo 7704,Division 1,Grupo 1
P3189,Tipo 7705,Division 1,Grupo 1
P3190,Tipo 7706,Division 1,Grupo 1
P3191,Tipo 7707,Division 1,Grupo 1
P3192,Tipo 7708,Division 1,Grupo 1
P3193,Tipo 5351,Division 1,Grupo 1
P3194,Tipo 5351,Division 1,Grupo 1
P3195,Tipo 7709,Division 1,Grupo 1
P3196,Tipo 7710,Division 1,Grupo 1
P3197,Tipo 7711,Division 1,Grupo 1
P3198,Tipo 7712,Division 1,Grupo 1
P3199,Tipo 7713,Division 1,Grupo 1
P3200,Tipo 5948,Division 1,Grupo 1
P3201,Tipo 5949,Division 1,Grupo 1
P3202,Tipo 5950,Division 1,Grupo 1
P3203,Tipo 5951,Division 1,Grupo 1
P3204,Tipo 360,Division 1,Grupo 1
P3205,Tipo 360,Division 1,Grupo 1
P3206,Tipo 5952,Division 1,Grupo 1
P3207,Tipo 5953,Division 1,Grupo 1
P3208,Tipo 5954,Division 1,Grupo 1
P3209,Tipo 4383,Division 1,Grupo 1
P3209M,Tipo 4383,Division 1,Grupo 1
P3210,Tipo 5955,Division 1,Grupo 1
P3211,Tipo 360,Division 1,Grupo 1
P3212,Tipo 5956,Division 1,Grupo 1
P3213,Tipo 5957,Division 1,Grupo 1
P3214,Tipo 5958,Division 1,Grupo 1
P3215,Tipo 4384,Division 1,Grupo 1
P3216,Tipo 5959,Division 1,Grupo 1
P3217,Tipo 5960,Division 1,Grupo 1
P3218,Tipo 5961,Division 1,Grupo 1
P3219,Tipo 5962,Division 1,Grupo 1
P3220,Unknown,Division 1,Grupo 1
P3221,Tipo 4385,Division 1,Grupo 1
P3221M,Tipo 4385,Division 1,Grupo 1
P3222,Tipo 5963,Division 1,Grupo 1
P3223,Tipo 3232,Division 1,Grupo 1
P3224,Tipo 5964,Division 1,Grupo 1
P3225,Tipo 5965,Division 1,Grupo 1
P3226,Tipo 5966,Division 1,Grupo 1
P3227,Tipo 5967,Division 1,Grupo 1
P3228,Tipo 5968,Division 1,Grupo 1
P3229,Tipo 5969,Division 1,Grupo 1
P3230,Tipo 5970,Division 1,Grupo 1
P3231,Tipo 5971,Division 1,Grupo 1
P3232,Tipo 5972,Division 1,Grupo 1
P3233,Tipo 5973,Division 1,Grupo 1
P3234,Tipo 5974,Division 1,Grupo 1
P3235,Tipo 5975,Division 1,Grupo 1
P3236,Tipo 5976,Division 1,Grupo 1
P3237,Tipo 5977,Division 1,Grupo 1
P3239,Tipo 5978,Division 1,Grupo 1
P3240,Tipo 5979,Division 1,Grupo 1
P3241,Tipo 5980,Division 1,Grupo 1
P3242,Tipo 5981,Division 1,Grupo 1
P3243,Tipo 5982,Division 1,Grupo 1
P3244,Tipo 5983,Division 1,Grupo 1
P3245,Tipo 5984,Division 1,Grupo 1
P3246,Tipo 5985,Division 1,Grupo 1
P3247,Tipo 5986,Division 1,Grupo 1
P3248,Tipo 5987,Division 1,Grupo 1
P3249,Tipo 5988,Division 1,Grupo 1
P3250,Tipo 2199,Division 1,Grupo 1
P3251,Tipo 4495,Division 1,Grupo 1
P3252,Tipo 6588,Division 1,Grupo 1
P3254,Tipo 4486,Division 1,Grupo 1
P3255,Tipo 6589,Division 1,Grupo 1
P3256,Tipo 6590,Division 1,Grupo 1
P3256M,Tipo 7714,Division 1,Grupo 1
P3257,Tipo 6591,Division 1,Grupo 1
P3257M,Tipo 7715,Division 1,Grupo 1
P3258,Tipo 6592,Division 1,Grupo 1
P3258M,Tipo 7716,Division 1,Grupo 1
P3259,Tipo 6593,Division 1,Grupo 1
P3260,Tipo 6594,Division 1,Grupo 1
P3261,Tipo 4442,Division 1,Grupo 1
P3262,Tipo 6595,Division 1,Grupo 1
P3263,Tipo 4438,Division 1,Grupo 1
P3264,Tipo 12,Division 1,Grupo 1
P3265,Tipo 12,Division 1,Grupo 1
P3266,Tipo 12,Division 1,Grupo 1
P3267,Tipo 12,Division 1,Grupo 1
P3268,Tipo 12,Division 1,Grupo 1
P3269,Tipo 6596,Division 1,Grupo 1
P3270,Tipo 6597,Division 1,Grupo 1
P3271,Tipo 6598,Division 1,Grupo 1
P3272,Tipo 4487,Division 1,Grupo 1
P3273,Tipo 4445,Division 1,Grupo 1
P3274,Tipo 4446,Division 1,Grupo 1
P3275,Tipo 6599,Division 1,Grupo 1
P3276,Tipo 6600,Division 1,Grupo 1
P3277,Tipo 6601,Division 1,Grupo 1
P3278,Tipo 6602,Division 1,Grupo 1
P3279,Tipo 6603,Division 1,Grupo 1
P3280,Tipo 4488,Division 1,Grupo 1
P3281,Tipo 4447,Division 1,Grupo 1
P3282,Tipo 4443,Division 1,Grupo 1
P3283,Tipo 4448,Division 1,Grupo 1
P3284,Tipo 4449,Division 1,Grupo 1
P3285,Tipo 6604,Division 1,Grupo 1
P3286,Tipo 4441,Division 1,Grupo 1
P3287,Tipo 6605,Division 1,Grupo 1
P3288,Tipo 6606,Division 1,Grupo 1
P3289,Tipo 7717,Division 1,Grupo 1
P3290,Tipo 7718,Division 1,Grupo 1
P3291,Tipo 6607,Division 1,Grupo 1
P3292,Tipo 6608,Division 1,Grupo 1
P3293,Tipo 6609,Division 1,Grupo 1
P3294,Tipo 6610,Division 1,Grupo 1
P3295,Tipo 6611,Division 1,Grupo 1
P3296,Tipo 7719,Division 1,Grupo 1
P3297,Tipo 3938,Division 1,Grupo 1
P3298,Tipo 3938,Division 1,Grupo 1
P3299,Tipo 5352,Division 1,Grupo 1
P3300,Tipo 7720,Division 1,Grupo 1
P3301,Tipo 7721,Division 1,Grupo 1
P3302,Unknown,Division 1,Grupo 1
P3303,Unknown,Division 1,Grupo 1
P3304,Unknown,Division 1,Grupo 1
P3305,Tipo 7722,Division 1,Grupo 1
P3306,Tipo 7723,Division 1,Grupo 1
P3307,Tipo 7724,Division 1,Grupo 1
P3308,Tipo 7725,Division 1,Grupo 1
P3309,Tipo 7726,Division 1,Grupo 1
P3310,Tipo 7727,Division 1,Grupo 1
P3311,Tipo 7728,Division 1,Grupo 1
P3312,Tipo 7729,Division 1,Grupo 1
P3313,Tipo 7730,Division 1,Grupo 1
P3314,Tipo 1129,Division 1,Grupo 1
P3315,Tipo 1129,Division 1,Grupo 1
P3316,Tipo 1129,Division 1,Grupo 1
P3317,Tipo 1129,Division 1,Grupo 1
P3318,Tipo 1129,Division 1,Grupo 1
P3319,Tipo 1129,Division 1,Grupo 1
P3320,Tipo 7731,Division 1,Grupo 1
P3321,Tipo 474,Division 1,Grupo 1
P3322,Tipo 474,Division 1,Grupo 1
P3323,Tipo 474,Division 1,Grupo 1
P3324,Tipo 474,Division 1,Grupo 1
P3325,Tipo 474,Division 1,Grupo 1
P3326,Tipo 474,Division 1,Grupo 1
P3327,Tipo 474,Division 1,Grupo 1
P3328,Tipo 474,Division 1,Grupo 1
P3329,Tipo 7732,Division 1,Grupo 1
P3330,Tipo 7733,Division 1,Grupo 1
P3331,Tipo 7734,Division 1,Grupo 1
P3332,Tipo 7735,Division 1,Grupo 1
P3333,Tipo 5352,Division 1,Grupo 1
P3334,Tipo 7736,Division 1,Grupo 1
P3335,Tipo 7737,Division 1,Grupo 1
P3336,Tipo 7738,Division 1,Grupo 1
P3337,Tipo 7739,Division 1,Grupo 1
P3338,Tipo 7740,Division 1,Grupo 1
P3339,Tipo 5353,Division 1,Grupo 1
P3340,Tipo 5353,Division 1,Grupo 1
P3341,Tipo 5354,Division 1,Grupo 1
P3342,Tipo 7741,Division 1,Grupo 1
P3343,Tipo 4487,Division 1,Grupo 1
P3344,Tipo 2843,Division 1,Grupo 1
P3345,Tipo 7742,Division 1,Grupo 1
P3346,Tipo 2843,Division 1,Grupo 1
P3347,Tipo 2843,Division 1,Grupo 1
P3348,Tipo 2843,Division 1,Grupo 1
P3349,Tipo 7743,Division 1,Grupo 1
P3350,Tipo 7744,Division 1,Grupo 1
P3351,Tipo 7745,Division 1,Grupo 1
P3354,Tipo 7746,Division 1,Grupo 1
P3355,Tipo 7747,Division 1,Grupo 1
P3356,Tipo 7748,Division 1,Grupo 1
P3357,Tipo 7749,Division 1,Grupo 1
P3358,Tipo 7750,Division 1,Grupo 1
P3359,Tipo 7751,Division 1,Grupo 1
P3360,Tipo 7752,Division 1,Grupo 1
P3361,Tipo 7753,Division 1,Grupo 1
P3362,Tipo 7754,Division 1,Grupo 1
P3363,Tipo 7755,Division 1,Grupo 1
P3364,Tipo 7756,Division 1,Grupo 1
P3365,Tipo 7757,Division 1,Grupo 1
P3366,Tipo 7758,Division 1,Grupo 1
P3367,Tipo 7759,Division 1,Grupo 1
P3368,Tipo 7760,Division 1,Grupo 1
P3369,Tipo 7761,Division 1,Grupo 1
P3370M,Tipo 7762,Division 1,Grupo 1
P3371,Tipo 5355,Division 1,Grupo 1
P3371M,Tipo 5355,Division 1,Grupo 1
P3372,Tipo 7763,Division 1,Grupo 1
P3373,Tipo 7764,Division 1,Grupo 1
P3374,Tipo 7765,Division 1,Grupo 1
P3375,Tipo 7766,Division 1,Grupo 1
P3376,Tipo 7767,Division 1,Grupo 1
P3378,Tipo 7768,Division 1,Grupo 1
P3379,Tipo 3939,Division 1,Grupo 1
P3380,Tipo 7769,Division 1,Grupo 1
P3381,Tipo 7770,Division 1,Grupo 1
P3382,Tipo 7771,Division 1,Grupo 1
P3383,Tipo 7772,Division 1,Grupo 1
P3384,Tipo 7773,Division 1,Grupo 1
P3385,Tipo 7774,Division 1,Grupo 1
P3386,Tipo 7775,Division 1,Grupo 1
P3387,Unknown,Division 1,Grupo 1
P3388,Unknown,Division 1,Grupo 1
P3389,Unknown,Division 1,Grupo 1
P3390,Tipo 5356,Division 1,Grupo 1
P4001,Unknown,Division 1,Grupo 1
P4002,Unknown,Division 1,Grupo 1
P4003,Unknown,Division 1,Grupo 1
P4004,Unknown,Division 1,Grupo 1
P4005,Unknown,Division 1,Grupo 1
P4006,Unknown,Division 1,Grupo 1
P4007,Unknown,Division 1,Grupo 1
P4008,Unknown,Division 1,Grupo 1
P4009,Unknown,Division 1,Grupo 1
P4010,Unknown,Division 1,Grupo 1
P4011,Unknown,Division 1,Grupo 1
P4012,Unknown,Division 1,Grupo 1
P4013,Unknown,Division 1,Grupo 1
P4014,Unknown,Division 1,Grupo 1
P4015,Unknown,Division 1,Grupo 1
P4016,Unknown,Division 1,Grupo 1
P4017,Unknown,Division 1,Grupo 1
P4018,Unknown,Division 1,Grupo 1
P4019,Unknown,Division 1,Grupo 1
P4020,Unknown,Division 1,Grupo 1
P4021,Unknown,Division 1,Grupo 1
